_id,date,1y,year,month,day,hour,minute,second
5ff1c946c380bd31923cc766,2018-04-09,4.31,2018,4,9,0,0,0
5ff1c946c380bd31923cc767,2018-04-08,4.31,2018,4,8,0,0,0
5ff1c946c380bd31923cc768,2018-04-04,4.3,2018,4,4,0,0,0
5ff1c946c380bd31923cc769,2018-04-03,4.3,2018,4,3,0,0,0
5ff1c946c380bd31923cc76a,2018-04-02,4.3,2018,4,2,0,0,0
5ff1c946c380bd31923cc76b,2018-03-30,4.3,2018,3,30,0,0,0
5ff1c946c380bd31923cc76c,2018-03-29,4.3,2018,3,29,0,0,0
5ff1c946c380bd31923cc76d,2018-03-28,4.3,2018,3,28,0,0,0
5ff1c946c380bd31923cc76e,2018-03-27,4.3,2018,3,27,0,0,0
5ff1c946c380bd31923cc76f,2018-03-26,4.3,2018,3,26,0,0,0
5ff1c946c380bd31923cc770,2018-03-23,4.3,2018,3,23,0,0,0
5ff1c946c380bd31923cc771,2018-03-22,4.3,2018,3,22,0,0,0
5ff1c946c380bd31923cc772,2018-03-21,4.3,2018,3,21,0,0,0
5ff1c946c380bd31923cc773,2018-03-20,4.3,2018,3,20,0,0,0
5ff1c946c380bd31923cc774,2018-03-19,4.3,2018,3,19,0,0,0
5ff1c946c380bd31923cc775,2018-03-16,4.3,2018,3,16,0,0,0
5ff1c946c380bd31923cc776,2018-03-15,4.3,2018,3,15,0,0,0
5ff1c946c380bd31923cc777,2018-03-14,4.3,2018,3,14,0,0,0
5ff1c946c380bd31923cc778,2018-03-13,4.3,2018,3,13,0,0,0
5ff1c946c380bd31923cc779,2018-03-12,4.3,2018,3,12,0,0,0
5ff1c946c380bd31923cc77a,2018-03-09,4.3,2018,3,9,0,0,0
5ff1c946c380bd31923cc77b,2018-03-08,4.3,2018,3,8,0,0,0
5ff1c946c380bd31923cc77c,2018-03-07,4.3,2018,3,7,0,0,0
5ff1c946c380bd31923cc77d,2018-03-06,4.3,2018,3,6,0,0,0
5ff1c946c380bd31923cc77e,2018-03-05,4.3,2018,3,5,0,0,0
5ff1c946c380bd31923cc77f,2018-03-02,4.3,2018,3,2,0,0,0
5ff1c946c380bd31923cc780,2018-03-01,4.3,2018,3,1,0,0,0
5ff1c946c380bd31923cc781,2018-02-28,4.3,2018,2,28,0,0,0
5ff1c946c380bd31923cc782,2018-02-27,4.3,2018,2,27,0,0,0
5ff1c946c380bd31923cc783,2018-02-26,4.3,2018,2,26,0,0,0
5ff1c946c380bd31923cc784,2018-02-24,4.3,2018,2,24,0,0,0
5ff1c946c380bd31923cc785,2018-02-23,4.3,2018,2,23,0,0,0
5ff1c946c380bd31923cc786,2018-02-22,4.3,2018,2,22,0,0,0
5ff1c946c380bd31923cc787,2018-02-14,4.3,2018,2,14,0,0,0
5ff1c946c380bd31923cc788,2018-02-13,4.3,2018,2,13,0,0,0
5ff1c946c380bd31923cc789,2018-02-12,4.3,2018,2,12,0,0,0
5ff1c946c380bd31923cc78a,2018-02-11,4.3,2018,2,11,0,0,0
5ff1c946c380bd31923cc78b,2018-02-09,4.3,2018,2,9,0,0,0
5ff1c946c380bd31923cc78c,2018-02-08,4.3,2018,2,8,0,0,0
5ff1c946c380bd31923cc78d,2018-02-07,4.3,2018,2,7,0,0,0
5ff1c946c380bd31923cc78e,2018-02-06,4.3,2018,2,6,0,0,0
5ff1c946c380bd31923cc78f,2018-02-05,4.3,2018,2,5,0,0,0
5ff1c946c380bd31923cc790,2018-02-02,4.3,2018,2,2,0,0,0
5ff1c946c380bd31923cc791,2018-02-01,4.3,2018,2,1,0,0,0
5ff1c946c380bd31923cc792,2018-01-31,4.3,2018,1,31,0,0,0
5ff1c946c380bd31923cc793,2018-01-30,4.3,2018,1,30,0,0,0
5ff1c946c380bd31923cc794,2018-01-29,4.3,2018,1,29,0,0,0
5ff1c946c380bd31923cc795,2018-01-26,4.3,2018,1,26,0,0,0
5ff1c946c380bd31923cc796,2018-01-25,4.3,2018,1,25,0,0,0
5ff1c946c380bd31923cc797,2018-01-24,4.3,2018,1,24,0,0,0
5ff1c946c380bd31923cc798,2018-01-23,4.3,2018,1,23,0,0,0
5ff1c946c380bd31923cc799,2018-01-22,4.3,2018,1,22,0,0,0
5ff1c946c380bd31923cc79a,2018-01-19,4.3,2018,1,19,0,0,0
5ff1c946c380bd31923cc79b,2018-01-18,4.3,2018,1,18,0,0,0
5ff1c946c380bd31923cc79c,2018-01-17,4.3,2018,1,17,0,0,0
5ff1c946c380bd31923cc79d,2018-01-16,4.3,2018,1,16,0,0,0
5ff1c946c380bd31923cc79e,2018-01-15,4.3,2018,1,15,0,0,0
5ff1c946c380bd31923cc79f,2018-01-12,4.3,2018,1,12,0,0,0
5ff1c946c380bd31923cc7a0,2018-01-11,4.3,2018,1,11,0,0,0
5ff1c946c380bd31923cc7a1,2018-01-10,4.3,2018,1,10,0,0,0
5ff1c946c380bd31923cc7a2,2018-01-09,4.3,2018,1,9,0,0,0
5ff1c946c380bd31923cc7a3,2018-01-08,4.3,2018,1,8,0,0,0
5ff1c946c380bd31923cc7a4,2018-01-05,4.3,2018,1,5,0,0,0
5ff1c946c380bd31923cc7a5,2018-01-04,4.3,2018,1,4,0,0,0
5ff1c946c380bd31923cc7a6,2018-01-03,4.3,2018,1,3,0,0,0
5ff1c946c380bd31923cc7a7,2018-01-02,4.3,2018,1,2,0,0,0
5ff1c946c380bd31923cc7a8,2017-12-29,4.3,2017,12,29,0,0,0
5ff1c946c380bd31923cc7a9,2017-12-28,4.3,2017,12,28,0,0,0
5ff1c946c380bd31923cc7aa,2017-12-27,4.3,2017,12,27,0,0,0
5ff1c946c380bd31923cc7ab,2017-12-26,4.3,2017,12,26,0,0,0
5ff1c946c380bd31923cc7ac,2017-12-25,4.3,2017,12,25,0,0,0
5ff1c946c380bd31923cc7ad,2017-12-22,4.3,2017,12,22,0,0,0
5ff1c946c380bd31923cc7ae,2017-12-21,4.3,2017,12,21,0,0,0
5ff1c946c380bd31923cc7af,2017-12-20,4.3,2017,12,20,0,0,0
5ff1c946c380bd31923cc7b0,2017-12-19,4.3,2017,12,19,0,0,0
5ff1c946c380bd31923cc7b1,2017-12-18,4.3,2017,12,18,0,0,0
5ff1c946c380bd31923cc7b2,2017-12-15,4.3,2017,12,15,0,0,0
5ff1c946c380bd31923cc7b3,2017-12-14,4.3,2017,12,14,0,0,0
5ff1c946c380bd31923cc7b4,2017-12-13,4.3,2017,12,13,0,0,0
5ff1c946c380bd31923cc7b5,2017-12-12,4.3,2017,12,12,0,0,0
5ff1c946c380bd31923cc7b6,2017-12-11,4.3,2017,12,11,0,0,0
5ff1c946c380bd31923cc7b7,2017-12-08,4.3,2017,12,8,0,0,0
5ff1c946c380bd31923cc7b8,2017-12-07,4.3,2017,12,7,0,0,0
5ff1c946c380bd31923cc7b9,2017-12-06,4.3,2017,12,6,0,0,0
5ff1c946c380bd31923cc7ba,2017-12-05,4.3,2017,12,5,0,0,0
5ff1c946c380bd31923cc7bb,2017-12-04,4.3,2017,12,4,0,0,0
5ff1c946c380bd31923cc7bc,2017-12-01,4.3,2017,12,1,0,0,0
5ff1c946c380bd31923cc7bd,2017-11-30,4.3,2017,11,30,0,0,0
5ff1c946c380bd31923cc7be,2017-11-29,4.3,2017,11,29,0,0,0
5ff1c946c380bd31923cc7bf,2017-11-28,4.3,2017,11,28,0,0,0
5ff1c946c380bd31923cc7c0,2017-11-27,4.3,2017,11,27,0,0,0
5ff1c946c380bd31923cc7c1,2017-11-24,4.3,2017,11,24,0,0,0
5ff1c946c380bd31923cc7c2,2017-11-23,4.3,2017,11,23,0,0,0
5ff1c946c380bd31923cc7c3,2017-11-22,4.3,2017,11,22,0,0,0
5ff1c946c380bd31923cc7c4,2017-11-21,4.3,2017,11,21,0,0,0
5ff1c946c380bd31923cc7c5,2017-11-20,4.3,2017,11,20,0,0,0
5ff1c946c380bd31923cc7c6,2017-11-17,4.3,2017,11,17,0,0,0
5ff1c946c380bd31923cc7c7,2017-11-16,4.3,2017,11,16,0,0,0
5ff1c946c380bd31923cc7c8,2017-11-15,4.3,2017,11,15,0,0,0
5ff1c946c380bd31923cc7c9,2017-11-14,4.3,2017,11,14,0,0,0
5ff1c946c380bd31923cc7ca,2017-11-13,4.3,2017,11,13,0,0,0
5ff1c946c380bd31923cc7cb,2017-11-10,4.3,2017,11,10,0,0,0
5ff1c946c380bd31923cc7cc,2017-11-09,4.3,2017,11,9,0,0,0
5ff1c946c380bd31923cc7cd,2017-11-08,4.3,2017,11,8,0,0,0
5ff1c946c380bd31923cc7ce,2017-11-07,4.3,2017,11,7,0,0,0
5ff1c946c380bd31923cc7cf,2017-11-06,4.3,2017,11,6,0,0,0
5ff1c946c380bd31923cc7d0,2017-11-03,4.3,2017,11,3,0,0,0
5ff1c946c380bd31923cc7d1,2017-11-02,4.3,2017,11,2,0,0,0
5ff1c946c380bd31923cc7d2,2017-11-01,4.3,2017,11,1,0,0,0
5ff1c946c380bd31923cc7d3,2017-10-31,4.3,2017,10,31,0,0,0
5ff1c946c380bd31923cc7d4,2017-10-30,4.3,2017,10,30,0,0,0
5ff1c946c380bd31923cc7d5,2017-10-27,4.3,2017,10,27,0,0,0
5ff1c946c380bd31923cc7d6,2017-10-26,4.3,2017,10,26,0,0,0
5ff1c946c380bd31923cc7d7,2017-10-25,4.3,2017,10,25,0,0,0
5ff1c946c380bd31923cc7d8,2017-10-24,4.3,2017,10,24,0,0,0
5ff1c946c380bd31923cc7d9,2017-10-23,4.3,2017,10,23,0,0,0
5ff1c946c380bd31923cc7da,2017-10-20,4.3,2017,10,20,0,0,0
5ff1c946c380bd31923cc7db,2017-10-19,4.3,2017,10,19,0,0,0
5ff1c946c380bd31923cc7dc,2017-10-18,4.3,2017,10,18,0,0,0
5ff1c946c380bd31923cc7dd,2017-10-17,4.3,2017,10,17,0,0,0
5ff1c946c380bd31923cc7de,2017-10-16,4.3,2017,10,16,0,0,0
5ff1c946c380bd31923cc7df,2017-10-13,4.3,2017,10,13,0,0,0
5ff1c946c380bd31923cc7e0,2017-10-12,4.3,2017,10,12,0,0,0
5ff1c946c380bd31923cc7e1,2017-10-11,4.3,2017,10,11,0,0,0
5ff1c946c380bd31923cc7e2,2017-10-10,4.3,2017,10,10,0,0,0
5ff1c946c380bd31923cc7e3,2017-10-09,4.3,2017,10,9,0,0,0
5ff1c946c380bd31923cc7e4,2017-09-30,4.3,2017,9,30,0,0,0
5ff1c946c380bd31923cc7e5,2017-09-29,4.3,2017,9,29,0,0,0
5ff1c946c380bd31923cc7e6,2017-09-28,4.3,2017,9,28,0,0,0
5ff1c946c380bd31923cc7e7,2017-09-27,4.3,2017,9,27,0,0,0
5ff1c946c380bd31923cc7e8,2017-09-26,4.3,2017,9,26,0,0,0
5ff1c946c380bd31923cc7e9,2017-09-25,4.3,2017,9,25,0,0,0
5ff1c946c380bd31923cc7ea,2017-09-22,4.3,2017,9,22,0,0,0
5ff1c946c380bd31923cc7eb,2017-09-21,4.3,2017,9,21,0,0,0
5ff1c946c380bd31923cc7ec,2017-09-20,4.3,2017,9,20,0,0,0
5ff1c946c380bd31923cc7ed,2017-09-19,4.3,2017,9,19,0,0,0
5ff1c946c380bd31923cc7ee,2017-09-18,4.3,2017,9,18,0,0,0
5ff1c946c380bd31923cc7ef,2017-09-15,4.3,2017,9,15,0,0,0
5ff1c946c380bd31923cc7f0,2017-09-14,4.3,2017,9,14,0,0,0
5ff1c946c380bd31923cc7f1,2017-09-13,4.3,2017,9,13,0,0,0
5ff1c946c380bd31923cc7f2,2017-09-12,4.3,2017,9,12,0,0,0
5ff1c946c380bd31923cc7f3,2017-09-11,4.3,2017,9,11,0,0,0
5ff1c946c380bd31923cc7f4,2017-09-08,4.3,2017,9,8,0,0,0
5ff1c946c380bd31923cc7f5,2017-09-07,4.3,2017,9,7,0,0,0
5ff1c946c380bd31923cc7f6,2017-09-06,4.3,2017,9,6,0,0,0
5ff1c946c380bd31923cc7f7,2017-09-05,4.3,2017,9,5,0,0,0
5ff1c946c380bd31923cc7f8,2017-09-04,4.3,2017,9,4,0,0,0
5ff1c946c380bd31923cc7f9,2017-09-01,4.3,2017,9,1,0,0,0
5ff1c946c380bd31923cc7fa,2017-08-31,4.3,2017,8,31,0,0,0
5ff1c946c380bd31923cc7fb,2017-08-30,4.3,2017,8,30,0,0,0
5ff1c946c380bd31923cc7fc,2017-08-29,4.3,2017,8,29,0,0,0
5ff1c946c380bd31923cc7fd,2017-08-28,4.3,2017,8,28,0,0,0
5ff1c946c380bd31923cc7fe,2017-08-25,4.3,2017,8,25,0,0,0
5ff1c946c380bd31923cc7ff,2017-08-24,4.3,2017,8,24,0,0,0
5ff1c946c380bd31923cc800,2017-08-23,4.3,2017,8,23,0,0,0
5ff1c946c380bd31923cc801,2017-08-22,4.3,2017,8,22,0,0,0
5ff1c946c380bd31923cc802,2017-08-21,4.3,2017,8,21,0,0,0
5ff1c946c380bd31923cc803,2017-08-18,4.3,2017,8,18,0,0,0
5ff1c946c380bd31923cc804,2017-08-17,4.3,2017,8,17,0,0,0
5ff1c946c380bd31923cc805,2017-08-16,4.3,2017,8,16,0,0,0
5ff1c946c380bd31923cc806,2017-08-15,4.3,2017,8,15,0,0,0
5ff1c946c380bd31923cc807,2017-08-14,4.3,2017,8,14,0,0,0
5ff1c946c380bd31923cc808,2017-08-11,4.3,2017,8,11,0,0,0
5ff1c946c380bd31923cc809,2017-08-10,4.3,2017,8,10,0,0,0
5ff1c946c380bd31923cc80a,2017-08-09,4.3,2017,8,9,0,0,0
5ff1c946c380bd31923cc80b,2017-08-08,4.3,2017,8,8,0,0,0
5ff1c946c380bd31923cc80c,2017-08-07,4.3,2017,8,7,0,0,0
5ff1c946c380bd31923cc80d,2017-08-04,4.3,2017,8,4,0,0,0
5ff1c946c380bd31923cc80e,2017-08-03,4.3,2017,8,3,0,0,0
5ff1c946c380bd31923cc80f,2017-08-02,4.3,2017,8,2,0,0,0
5ff1c946c380bd31923cc810,2017-08-01,4.3,2017,8,1,0,0,0
5ff1c946c380bd31923cc811,2017-07-31,4.3,2017,7,31,0,0,0
5ff1c946c380bd31923cc812,2017-07-28,4.3,2017,7,28,0,0,0
5ff1c946c380bd31923cc813,2017-07-27,4.3,2017,7,27,0,0,0
5ff1c946c380bd31923cc814,2017-07-26,4.3,2017,7,26,0,0,0
5ff1c946c380bd31923cc815,2017-07-25,4.3,2017,7,25,0,0,0
5ff1c946c380bd31923cc816,2017-07-24,4.3,2017,7,24,0,0,0
5ff1c946c380bd31923cc817,2017-07-21,4.3,2017,7,21,0,0,0
5ff1c946c380bd31923cc818,2017-07-20,4.3,2017,7,20,0,0,0
5ff1c946c380bd31923cc819,2017-07-19,4.3,2017,7,19,0,0,0
5ff1c946c380bd31923cc81a,2017-07-18,4.3,2017,7,18,0,0,0
5ff1c946c380bd31923cc81b,2017-07-17,4.3,2017,7,17,0,0,0
5ff1c946c380bd31923cc81c,2017-07-14,4.3,2017,7,14,0,0,0
5ff1c946c380bd31923cc81d,2017-07-13,4.3,2017,7,13,0,0,0
5ff1c946c380bd31923cc81e,2017-07-12,4.3,2017,7,12,0,0,0
5ff1c946c380bd31923cc81f,2017-07-11,4.3,2017,7,11,0,0,0
5ff1c946c380bd31923cc820,2017-07-10,4.3,2017,7,10,0,0,0
5ff1c946c380bd31923cc821,2017-07-07,4.3,2017,7,7,0,0,0
5ff1c946c380bd31923cc822,2017-07-06,4.3,2017,7,6,0,0,0
5ff1c946c380bd31923cc823,2017-07-05,4.3,2017,7,5,0,0,0
5ff1c946c380bd31923cc824,2017-07-04,4.3,2017,7,4,0,0,0
5ff1c946c380bd31923cc825,2017-07-03,4.3,2017,7,3,0,0,0
5ff1c946c380bd31923cc826,2017-06-30,4.3,2017,6,30,0,0,0
5ff1c946c380bd31923cc827,2017-06-29,4.3,2017,6,29,0,0,0
5ff1c946c380bd31923cc828,2017-06-28,4.3,2017,6,28,0,0,0
5ff1c946c380bd31923cc829,2017-06-27,4.3,2017,6,27,0,0,0
5ff1c946c380bd31923cc82a,2017-06-26,4.3,2017,6,26,0,0,0
5ff1c946c380bd31923cc82b,2017-06-23,4.3,2017,6,23,0,0,0
5ff1c946c380bd31923cc82c,2017-06-22,4.3,2017,6,22,0,0,0
5ff1c946c380bd31923cc82d,2017-06-21,4.3,2017,6,21,0,0,0
5ff1c946c380bd31923cc82e,2017-06-20,4.3,2017,6,20,0,0,0
5ff1c946c380bd31923cc82f,2017-06-19,4.3,2017,6,19,0,0,0
5ff1c946c380bd31923cc830,2017-06-16,4.3,2017,6,16,0,0,0
5ff1c946c380bd31923cc831,2017-06-15,4.3,2017,6,15,0,0,0
5ff1c946c380bd31923cc832,2017-06-14,4.3,2017,6,14,0,0,0
5ff1c946c380bd31923cc833,2017-06-13,4.3,2017,6,13,0,0,0
5ff1c946c380bd31923cc834,2017-06-12,4.3,2017,6,12,0,0,0
5ff1c946c380bd31923cc835,2017-06-09,4.3,2017,6,9,0,0,0
5ff1c946c380bd31923cc836,2017-06-08,4.3,2017,6,8,0,0,0
5ff1c946c380bd31923cc837,2017-06-07,4.3,2017,6,7,0,0,0
5ff1c946c380bd31923cc838,2017-06-06,4.3,2017,6,6,0,0,0
5ff1c946c380bd31923cc839,2017-06-05,4.3,2017,6,5,0,0,0
5ff1c946c380bd31923cc83a,2017-06-02,4.3,2017,6,2,0,0,0
5ff1c946c380bd31923cc83b,2017-06-01,4.3,2017,6,1,0,0,0
5ff1c946c380bd31923cc83c,2017-05-31,4.3,2017,5,31,0,0,0
5ff1c946c380bd31923cc83d,2017-05-27,4.3,2017,5,27,0,0,0
5ff1c946c380bd31923cc83e,2017-05-26,4.3,2017,5,26,0,0,0
5ff1c946c380bd31923cc83f,2017-05-25,4.3,2017,5,25,0,0,0
5ff1c946c380bd31923cc840,2017-05-24,4.3,2017,5,24,0,0,0
5ff1c946c380bd31923cc841,2017-05-23,4.3,2017,5,23,0,0,0
5ff1c946c380bd31923cc842,2017-05-22,4.3,2017,5,22,0,0,0
5ff1c946c380bd31923cc843,2017-05-19,4.3,2017,5,19,0,0,0
5ff1c946c380bd31923cc844,2017-05-18,4.3,2017,5,18,0,0,0
5ff1c946c380bd31923cc845,2017-05-17,4.3,2017,5,17,0,0,0
5ff1c946c380bd31923cc846,2017-05-16,4.3,2017,5,16,0,0,0
5ff1c946c380bd31923cc847,2017-05-15,4.3,2017,5,15,0,0,0
5ff1c946c380bd31923cc848,2017-05-12,4.3,2017,5,12,0,0,0
5ff1c946c380bd31923cc849,2017-05-11,4.3,2017,5,11,0,0,0
5ff1c946c380bd31923cc84a,2017-05-10,4.3,2017,5,10,0,0,0
5ff1c946c380bd31923cc84b,2017-05-09,4.3,2017,5,9,0,0,0
5ff1c946c380bd31923cc84c,2017-05-08,4.3,2017,5,8,0,0,0
5ff1c946c380bd31923cc84d,2017-05-05,4.3,2017,5,5,0,0,0
5ff1c946c380bd31923cc84e,2017-05-04,4.3,2017,5,4,0,0,0
5ff1c946c380bd31923cc84f,2017-05-03,4.3,2017,5,3,0,0,0
5ff1c946c380bd31923cc850,2017-05-02,4.3,2017,5,2,0,0,0
5ff1c946c380bd31923cc851,2017-04-28,4.3,2017,4,28,0,0,0
5ff1c946c380bd31923cc852,2017-04-27,4.3,2017,4,27,0,0,0
5ff1c946c380bd31923cc853,2017-04-26,4.3,2017,4,26,0,0,0
5ff1c946c380bd31923cc854,2017-04-25,4.3,2017,4,25,0,0,0
5ff1c946c380bd31923cc855,2017-04-24,4.3,2017,4,24,0,0,0
5ff1c946c380bd31923cc856,2017-04-21,4.3,2017,4,21,0,0,0
5ff1c946c380bd31923cc857,2017-04-20,4.3,2017,4,20,0,0,0
5ff1c946c380bd31923cc858,2017-04-19,4.3,2017,4,19,0,0,0
5ff1c946c380bd31923cc859,2017-04-18,4.3,2017,4,18,0,0,0
5ff1c946c380bd31923cc85a,2017-04-17,4.3,2017,4,17,0,0,0
5ff1c946c380bd31923cc85b,2017-04-14,4.3,2017,4,14,0,0,0
5ff1c946c380bd31923cc85c,2017-04-13,4.3,2017,4,13,0,0,0
5ff1c946c380bd31923cc85d,2017-04-12,4.3,2017,4,12,0,0,0
5ff1c946c380bd31923cc85e,2017-04-11,4.3,2017,4,11,0,0,0
5ff1c946c380bd31923cc85f,2017-04-10,4.3,2017,4,10,0,0,0
5ff1c946c380bd31923cc860,2017-04-07,4.3,2017,4,7,0,0,0
5ff1c946c380bd31923cc861,2017-04-06,4.3,2017,4,6,0,0,0
5ff1c946c380bd31923cc862,2017-04-05,4.3,2017,4,5,0,0,0
5ff1c946c380bd31923cc863,2017-04-01,4.3,2017,4,1,0,0,0
5ff1c946c380bd31923cc864,2017-03-31,4.3,2017,3,31,0,0,0
5ff1c946c380bd31923cc865,2017-03-30,4.3,2017,3,30,0,0,0
5ff1c946c380bd31923cc866,2017-03-29,4.3,2017,3,29,0,0,0
5ff1c946c380bd31923cc867,2017-03-28,4.3,2017,3,28,0,0,0
5ff1c946c380bd31923cc868,2017-03-27,4.3,2017,3,27,0,0,0
5ff1c946c380bd31923cc869,2017-03-24,4.3,2017,3,24,0,0,0
5ff1c946c380bd31923cc86a,2017-03-23,4.3,2017,3,23,0,0,0
5ff1c946c380bd31923cc86b,2017-03-22,4.3,2017,3,22,0,0,0
5ff1c946c380bd31923cc86c,2017-03-21,4.3,2017,3,21,0,0,0
5ff1c946c380bd31923cc86d,2017-03-20,4.3,2017,3,20,0,0,0
5ff1c946c380bd31923cc86e,2017-03-17,4.3,2017,3,17,0,0,0
5ff1c946c380bd31923cc86f,2017-03-16,4.3,2017,3,16,0,0,0
5ff1c946c380bd31923cc870,2017-03-15,4.3,2017,3,15,0,0,0
5ff1c946c380bd31923cc871,2017-03-14,4.3,2017,3,14,0,0,0
5ff1c946c380bd31923cc872,2017-03-13,4.3,2017,3,13,0,0,0
5ff1c946c380bd31923cc873,2017-03-10,4.3,2017,3,10,0,0,0
5ff1c946c380bd31923cc874,2017-03-09,4.3,2017,3,9,0,0,0
5ff1c946c380bd31923cc875,2017-03-08,4.3,2017,3,8,0,0,0
5ff1c946c380bd31923cc876,2017-03-07,4.3,2017,3,7,0,0,0
5ff1c946c380bd31923cc877,2017-03-06,4.3,2017,3,6,0,0,0
5ff1c946c380bd31923cc878,2017-03-03,4.3,2017,3,3,0,0,0
5ff1c946c380bd31923cc879,2017-03-02,4.3,2017,3,2,0,0,0
5ff1c946c380bd31923cc87a,2017-03-01,4.3,2017,3,1,0,0,0
5ff1c946c380bd31923cc87b,2017-02-28,4.3,2017,2,28,0,0,0
5ff1c946c380bd31923cc87c,2017-02-27,4.3,2017,2,27,0,0,0
5ff1c946c380bd31923cc87d,2017-02-24,4.3,2017,2,24,0,0,0
5ff1c946c380bd31923cc87e,2017-02-23,4.3,2017,2,23,0,0,0
5ff1c946c380bd31923cc87f,2017-02-22,4.3,2017,2,22,0,0,0
5ff1c946c380bd31923cc880,2017-02-21,4.3,2017,2,21,0,0,0
5ff1c946c380bd31923cc881,2017-02-20,4.3,2017,2,20,0,0,0
5ff1c946c380bd31923cc882,2017-02-17,4.3,2017,2,17,0,0,0
5ff1c946c380bd31923cc883,2017-02-16,4.3,2017,2,16,0,0,0
5ff1c946c380bd31923cc884,2017-02-15,4.3,2017,2,15,0,0,0
5ff1c946c380bd31923cc885,2017-02-14,4.3,2017,2,14,0,0,0
5ff1c946c380bd31923cc886,2017-02-13,4.3,2017,2,13,0,0,0
5ff1c946c380bd31923cc887,2017-02-10,4.3,2017,2,10,0,0,0
5ff1c946c380bd31923cc888,2017-02-09,4.3,2017,2,9,0,0,0
5ff1c946c380bd31923cc889,2017-02-08,4.3,2017,2,8,0,0,0
5ff1c946c380bd31923cc88a,2017-02-07,4.3,2017,2,7,0,0,0
5ff1c946c380bd31923cc88b,2017-02-06,4.3,2017,2,6,0,0,0
5ff1c946c380bd31923cc88c,2017-02-04,4.3,2017,2,4,0,0,0
5ff1c946c380bd31923cc88d,2017-02-03,4.3,2017,2,3,0,0,0
5ff1c946c380bd31923cc88e,2017-01-26,4.3,2017,1,26,0,0,0
5ff1c946c380bd31923cc88f,2017-01-25,4.3,2017,1,25,0,0,0
5ff1c946c380bd31923cc890,2017-01-24,4.3,2017,1,24,0,0,0
5ff1c946c380bd31923cc891,2017-01-23,4.3,2017,1,23,0,0,0
5ff1c946c380bd31923cc892,2017-01-22,4.3,2017,1,22,0,0,0
5ff1c946c380bd31923cc893,2017-01-20,4.3,2017,1,20,0,0,0
5ff1c946c380bd31923cc894,2017-01-19,4.3,2017,1,19,0,0,0
5ff1c946c380bd31923cc895,2017-01-18,4.3,2017,1,18,0,0,0
5ff1c946c380bd31923cc896,2017-01-17,4.3,2017,1,17,0,0,0
5ff1c946c380bd31923cc897,2017-01-16,4.3,2017,1,16,0,0,0
5ff1c946c380bd31923cc898,2017-01-13,4.3,2017,1,13,0,0,0
5ff1c946c380bd31923cc899,2017-01-12,4.3,2017,1,12,0,0,0
5ff1c946c380bd31923cc89a,2017-01-11,4.3,2017,1,11,0,0,0
5ff1c946c380bd31923cc89b,2017-01-10,4.3,2017,1,10,0,0,0
5ff1c946c380bd31923cc89c,2017-01-09,4.3,2017,1,9,0,0,0
5ff1c946c380bd31923cc89d,2017-01-06,4.3,2017,1,6,0,0,0
5ff1c946c380bd31923cc89e,2017-01-05,4.3,2017,1,5,0,0,0
5ff1c946c380bd31923cc89f,2017-01-04,4.3,2017,1,4,0,0,0
5ff1c946c380bd31923cc8a0,2017-01-03,4.3,2017,1,3,0,0,0
5ff1c946c380bd31923cc8a1,2016-12-30,4.3,2016,12,30,0,0,0
5ff1c946c380bd31923cc8a2,2016-12-29,4.3,2016,12,29,0,0,0
5ff1c946c380bd31923cc8a3,2016-12-28,4.3,2016,12,28,0,0,0
5ff1c946c380bd31923cc8a4,2016-12-27,4.3,2016,12,27,0,0,0
5ff1c946c380bd31923cc8a5,2016-12-26,4.3,2016,12,26,0,0,0
5ff1c946c380bd31923cc8a6,2016-12-23,4.3,2016,12,23,0,0,0
5ff1c946c380bd31923cc8a7,2016-12-22,4.3,2016,12,22,0,0,0
5ff1c946c380bd31923cc8a8,2016-12-21,4.3,2016,12,21,0,0,0
5ff1c946c380bd31923cc8a9,2016-12-20,4.3,2016,12,20,0,0,0
5ff1c946c380bd31923cc8aa,2016-12-19,4.3,2016,12,19,0,0,0
5ff1c946c380bd31923cc8ab,2016-12-16,4.3,2016,12,16,0,0,0
5ff1c946c380bd31923cc8ac,2016-12-15,4.3,2016,12,15,0,0,0
5ff1c946c380bd31923cc8ad,2016-12-14,4.3,2016,12,14,0,0,0
5ff1c946c380bd31923cc8ae,2016-12-13,4.3,2016,12,13,0,0,0
5ff1c946c380bd31923cc8af,2016-12-12,4.3,2016,12,12,0,0,0
5ff1c946c380bd31923cc8b0,2016-12-09,4.3,2016,12,9,0,0,0
5ff1c946c380bd31923cc8b1,2016-12-08,4.3,2016,12,8,0,0,0
5ff1c946c380bd31923cc8b2,2016-12-07,4.3,2016,12,7,0,0,0
5ff1c946c380bd31923cc8b3,2016-12-06,4.3,2016,12,6,0,0,0
5ff1c946c380bd31923cc8b4,2016-12-05,4.3,2016,12,5,0,0,0
5ff1c946c380bd31923cc8b5,2016-12-02,4.3,2016,12,2,0,0,0
5ff1c946c380bd31923cc8b6,2016-12-01,4.3,2016,12,1,0,0,0
5ff1c946c380bd31923cc8b7,2016-11-30,4.3,2016,11,30,0,0,0
5ff1c946c380bd31923cc8b8,2016-11-29,4.3,2016,11,29,0,0,0
5ff1c946c380bd31923cc8b9,2016-11-28,4.3,2016,11,28,0,0,0
5ff1c946c380bd31923cc8ba,2016-11-25,4.3,2016,11,25,0,0,0
